seqnames	start	end	peak	score	strand	Log2FC	Pval	FDR
NC_064034.1	7918094	7918344	peak2756	.	*	2.89049930853141	3.6161698139897e-06	0.000967420461620966
NC_064034.1	7937890	7938140	peak2774	.	*	5.4123985071168	4.68297504482435e-05	0.00606590845514305
NC_064034.1	8099073	8099323	peak2850	.	*	6.623706114244	0.000858923216293222	0.0392588157098294
NC_064034.1	8216468	8216718	peak2917	.	*	6.85809802659374	0.00070471000444316	0.0372777417149193
NC_064034.1	9234455	9234705	peak3308	.	*	3.06702263382718	0.000516978618090021	0.0285147592243001
NC_064034.1	9235912	9236162	peak3309	.	*	4.74696912258668	8.16029833713012e-05	0.00879759015748521
NC_064034.1	9283174	9283424	peak3326	.	*	3.42081087833776	0.000145012585818295	0.0131338951342489
NC_064034.1	9447564	9447814	peak3407	.	*	3.94639842103972	0.000492806045008981	0.027839548803352
NC_064034.1	9479868	9480118	peak3441	.	*	1.96530594815807	2.49755978484961e-05	0.00398926935352747
NC_064034.1	9688178	9688428	peak3502	.	*	5.22725027208536	0.000287569782089434	0.0196975937994171
NC_064034.1	10141962	10142212	peak3682	.	*	1.93646846279075	0.00012661926507581	0.0121084194345353
NC_064034.1	10142586	10142836	peak3683	.	*	8.92768451395933	4.15498566067142e-07	0.000191217852614904
NC_064034.1	10142859	10143109	peak3684	.	*	5.79507367865822	4.70161582552043e-05	0.00606590845514305
NC_064034.1	10158903	10159153	peak3696	.	*	3.10816742355174	9.52283350247822e-19	7.01204322121482e-14
NC_064034.1	10159592	10159842	peak3697	.	*	3.18039086027886	9.79686045039129e-09	1.00191947556127e-05
NC_064034.1	10229987	10230237	peak3732	.	*	2.47655013051128	0.000866440852497368	0.0394554766436556
NC_064034.1	10511086	10511336	peak3881	.	*	5.02655703898843	2.79628597921427e-05	0.00424539632563842
NC_064034.1	11076534	11076784	peak4024	.	*	2.2818199334902	8.9909058670652e-06	0.0019940854295647
NC_064034.1	11183557	11183807	peak4060	.	*	5.77159760605015	4.70161582552043e-05	0.00606590845514305
NC_064034.1	11651620	11651870	peak4250	.	*	5.99562005868443	0.000712969451397673	0.0374189540871107
NC_064034.1	11766284	11766534	peak4297	.	*	8.47069369817207	2.12763282030488e-06	0.000658260987774495
NC_064034.1	11771175	11771425	peak4303	.	*	7.81457122633208	9.6032191616698e-05	0.00956865277064133
NC_064034.1	12317482	12317732	peak4489	.	*	7.78663480509056	0.000286437841762626	0.0196454310576259
NC_064034.1	12394911	12395161	peak4499	.	*	8.43500670372862	1.23473591739354e-06	0.000445679139908608
NC_064034.1	12740906	12741156	peak4688	.	*	3.29064795799842	1.61620912314823e-05	0.00300119421997004
NC_064034.1	12753924	12754174	peak4705	.	*	2.32474128805984	5.4616136295933e-06	0.00134083233539757
NC_064034.1	12976615	12976865	peak4780	.	*	2.79840004627003	6.47286161491794e-06	0.00146653136047036
NC_064034.1	13178356	13178606	peak4868	.	*	1.13305840863471	3.85893709085467e-05	0.00530128682365658
NC_064034.1	13180154	13180404	peak4871	.	*	8.49515834203778	1.56668191864371e-08	1.47898790253091e-05
NC_064034.1	13386327	13386577	peak4953	.	*	7.84411567435802	0.000495594172156161	0.027839548803352
NC_064034.1	17340873	17341123	peak6041	.	*	1.46005826136779	0.000190256236702585	0.0154118016868627
NC_064034.1	19277323	19277572	peak6706	.	*	6.96128359408293	0.000858923216293222	0.0392588157098294
NC_064034.1	19281032	19281282	peak6711	.	*	3.48856399454419	0.000483131815566329	0.027839548803352
NC_064034.1	19371789	19372039	peak6760	.	*	7.15147952888414	0.000286437841762626	0.0196454310576259
NC_064034.1	19375400	19375650	peak6764	.	*	7.73669020574055	0.000858923216293222	0.0392588157098294
NC_064034.1	19932245	19932495	peak6982	.	*	4.67081144123403	0.000420173308692068	0.0264726363224862
NC_064034.1	20655377	20655627	peak7226	.	*	3.50510239342444	1.92751300181227e-07	0.000110883197168316
NC_064034.1	21217648	21217898	peak7458	.	*	4.36802787024232	0.000242005625003394	0.0185730178066618
NC_064034.1	21305473	21305723	peak7507	.	*	2.17346495429927	0.000741154375177391	0.0378617060576261
NC_064034.1	21305997	21306247	peak7508	.	*	2.46578220321502	5.78694436025052e-06	0.00137014746309546
NC_064034.1	21699561	21699811	peak7676	.	*	3.54959507407045	0.000864644738016492	0.0393980511380609
NC_064035.1	2207202	2207452	peak8306	.	*	1.68834628981568	0.000905723555807773	0.0404684759152607
NC_064035.1	2631467	2631717	peak8493	.	*	7.68440672575361	0.000495594172156161	0.027839548803352
NC_064035.1	2844073	2844323	peak8557	.	*	3.93890706187536	2.25644027704239e-07	0.000124925355909578
NC_064035.1	3381514	3381764	peak8756	.	*	7.53926713641285	0.000495594172156161	0.027839548803352
NC_064035.1	3383716	3383966	peak8759	.	*	8.20448181013835	9.6032191616698e-05	0.00956865277064133
NC_064035.1	4085748	4085998	peak9051	.	*	1.19163669479962	0.000819482197154968	0.0392588157098294
NC_064035.1	4137583	4137833	peak9070	.	*	8.12475808520573	0.000495594172156161	0.027839548803352
NC_064035.1	4309399	4309649	peak9148	.	*	4.70743383427586	4.83408487801049e-05	0.00611603102933719
NC_064035.1	4399520	4399770	peak9179	.	*	2.93834222936919	1.14733541602673e-10	2.34674711176979e-07
NC_064035.1	4407795	4408045	peak9185	.	*	2.29531814762385	0.000904928409902894	0.0404574975924649
NC_064035.1	5356736	5356986	peak9572	.	*	3.3303097949442	0.000526191141578953	0.0288285405647505
NC_064035.1	5382510	5382760	peak9590	.	*	1.54237458810636	0.000101861886686139	0.0100762088500935
NC_064035.1	5660010	5660260	peak9734	.	*	4.5887039150152	4.59932271568344e-07	0.000205252441725233
NC_064035.1	6441056	6441306	peak10027	.	*	2.60594900466838	5.81169327098029e-06	0.00137159686639539
NC_064035.1	6691921	6692171	peak10107	.	*	2.48726919941798	0.000180713735696297	0.0148181238466159
NC_064035.1	7275667	7275917	peak10310	.	*	7.57161465948056	0.000286437841762626	0.0196454310576259
NC_064035.1	7468687	7468937	peak10361	.	*	8.36896122207255	3.22956496886401e-05	0.00454695577279794
NC_064035.1	7512185	7512435	peak10387	.	*	2.02374430726797	4.0066682184144e-05	0.00546280887148155
NC_064035.1	7888133	7888383	peak10509	.	*	1.52952121307791	0.000133259370356279	0.0126506490111172
NC_064035.1	7889044	7889294	peak10511	.	*	3.05735150383177	9.47528422399983e-10	1.51674582293479e-06
NC_064035.1	7891869	7892119	peak10516	.	*	1.15984495816547	0.000604946236249787	0.0322787740376559
NC_064035.1	7892495	7892745	peak10518	.	*	2.23935555017791	1.27016842771667e-06	0.000456175191442121
NC_064035.1	7902506	7902756	peak10532	.	*	8.01624187329027	3.22956496886401e-05	0.00454695577279794
NC_064035.1	7903720	7903970	peak10535	.	*	2.81623052367619	0.000430112868629734	0.0267100122983693
NC_064035.1	7907077	7907327	peak10542	.	*	1.24870191121391	8.1141300961325e-05	0.00878640963968559
NC_064035.1	8805599	8805849	peak10851	.	*	7.48501623678878	0.000858923216293222	0.0392588157098294
NC_064035.1	8807566	8807816	peak10854	.	*	8.34328820409373	3.66556629807221e-06	0.000967420461620966
NC_064035.1	9035503	9035753	peak10973	.	*	1.99695181804588	2.2197033050651e-05	0.00363212518144807
NC_064035.1	9886253	9886503	peak11314	.	*	7.52264407812991	0.000858923216293222	0.0392588157098294
NC_064035.1	10580546	10580796	peak11579	.	*	3.87138125948849	1.65975833078945e-05	0.0030329734512414
NC_064035.1	10765284	10765534	peak11639	.	*	1.11574901162702	0.000315369699510485	0.0210725339870735
NC_064035.1	10888942	10889192	peak11725	.	*	1.98873251457105	4.57541623544083e-05	0.00599477222563078
NC_064035.1	11111117	11111367	peak11808	.	*	8.22272377239797	3.22956496886401e-05	0.00454695577279794
NC_064035.1	11246177	11246427	peak11850	.	*	1.21208734912882	2.58223358681845e-05	0.00408782521302484
NC_064035.1	11278319	11278569	peak11873	.	*	4.12030731380115	2.05119466029758e-05	0.00340942816289733
NC_064035.1	13874021	13874271	peak12795	.	*	7.65260287699475	0.000858923216293222	0.0392588157098294
NC_064035.1	13874344	13874594	peak12796	.	*	5.01570755233014	0.000415284358820826	0.0263612486874247
NC_064035.1	14441475	14441725	peak12978	.	*	1.34023797659022	4.74891792883377e-06	0.00119754048894433
NC_064035.1	14750692	14750942	peak13108	.	*	4.1806810711242	1.91646731038926e-06	0.000635662855554968
NC_064035.1	14755670	14755920	peak13116	.	*	1.70986795810285	6.05116239518528e-09	7.07256018741386e-06
NC_064035.1	15405398	15405648	peak13326	.	*	6.72907994519562	0.000858923216293222	0.0392588157098294
NC_064035.1	15810824	15811074	peak13505	.	*	3.39513288334291	8.522742729808e-05	0.00901671893917647
NC_064035.1	15811730	15811980	peak13507	.	*	2.3947341183405	0.000123299681665108	0.0118745623025433
NC_064035.1	16721180	16721430	peak13882	.	*	1.3860279859153	2.47957483841462e-06	0.000754466998561248
NC_064035.1	16737467	16737717	peak13888	.	*	4.33091574881997	4.88244960692039e-09	5.99190490593293e-06
NC_064035.1	17053183	17053433	peak14018	.	*	3.68657623475309	0.000507916610475742	0.0282690337836514
NC_064035.1	17172487	17172737	peak14072	.	*	1.93673847761864	0.000189414464486854	0.0153605117599395
NC_064035.1	17173916	17174166	peak14075	.	*	7.41619285520675	0.000858923216293222	0.0392588157098294
NC_064035.1	17692386	17692636	peak14309	.	*	3.11066769289341	0.000564223673981977	0.0304366637435816
NC_064035.1	18314849	18315099	peak14499	.	*	2.66252576080634	9.32204475590756e-06	0.00202730667588332
NC_064035.1	18393877	18394127	peak14546	.	*	8.84185475376115	0.000286437841762626	0.0196454310576259
NC_064035.1	18396154	18396404	peak14552	.	*	2.01821870826128	0.000343224349123264	0.0224449216015475
NC_064035.1	18454318	18454568	peak14590	.	*	2.97173601773089	4.37806083194013e-05	0.00579809588667409
NC_064035.1	18457849	18458099	peak14594	.	*	3.90048809919843	2.140562234065e-05	0.0035261333231128
NC_064035.1	19415154	19415404	peak15059	.	*	2.11597040208848	0.000741155020777062	0.0378617060576261
NC_064035.1	19416663	19416913	peak15062	.	*	8.41324583034774	9.6032191616698e-05	0.00956865277064133
NC_064035.1	20445693	20445943	peak15382	.	*	4.13196910859697	5.76939959422609e-07	0.000249896452777202
NC_064035.1	20491721	20491971	peak15391	.	*	8.9714352998711	7.1637565915655e-07	0.000288249538791617
NC_064035.1	21575429	21575679	peak15673	.	*	1.70797985308048	2.93692479484751e-05	0.00435125795460365
NC_064036.1	850760	851010	peak15934	.	*	3.56740385525122	1.13372013125976e-06	0.000427645078729591
NC_064036.1	2375912	2376162	peak16555	.	*	7.41979628541699	0.000495594172156161	0.027839548803352
NC_064036.1	2552385	2552635	peak16619	.	*	4.72898802927624	0.000141629369331675	0.0130522365223637
NC_064036.1	2727789	2728039	peak16698	.	*	2.6424074052379	0.000127837926442566	0.01219328740372
NC_064036.1	3277114	3277364	peak16894	.	*	3.20679323849247	0.000926066061816287	0.0410560778395775
NC_064036.1	3428171	3428421	peak16933	.	*	1.64559405674408	0.000956645781920181	0.0420798419987519
NC_064036.1	3745760	3746010	peak17033	.	*	2.45944696748495	0.000586775609265949	0.0314001709394541
NC_064036.1	4325390	4325640	peak17232	.	*	8.35809963280745	2.12763282030488e-06	0.000658260987774495
NC_064036.1	4828007	4828257	peak17402	.	*	3.06828293514583	1.39606069425446e-12	5.41039648214384e-09
NC_064036.1	4898129	4898379	peak17432	.	*	8.21210073622364	0.000495594172156161	0.027839548803352
NC_064036.1	5568903	5569153	peak17657	.	*	5.59859942601171	0.000241058413082012	0.0185476438755286
NC_064036.1	5572712	5572962	peak17664	.	*	7.78211300015266	0.000165769413687865	0.013902351944752
NC_064036.1	6082780	6083030	peak17885	.	*	2.0630351568522	0.000495662988309674	0.027839548803352
NC_064036.1	6155528	6155778	peak17923	.	*	2.8152350177346	0.000526191141578953	0.0288285405647505
NC_064036.1	6916313	6916563	peak18246	.	*	8.84957075223442	7.16376478241925e-07	0.000288249538791617
NC_064036.1	7074117	7074367	peak18300	.	*	7.18664335182532	2.69777022903222e-05	0.00420429698703927
NC_064036.1	7195350	7195600	peak18382	.	*	4.34928164267749	0.000849631991359146	0.0392588157098294
NC_064036.1	7196715	7196965	peak18384	.	*	2.46487427592948	0.00021643095497588	0.0169719669208668
NC_064036.1	7257979	7258229	peak18415	.	*	3.80249290201689	0.000249709997416142	0.0187784722087452
NC_064036.1	7274272	7274522	peak18435	.	*	7.74958564485661	0.000858923216293222	0.0392588157098294
NC_064036.1	7274603	7274853	peak18436	.	*	8.66257155412846	2.70915911937272e-08	2.26688889313512e-05
NC_064036.1	7276059	7276309	peak18439	.	*	1.53952734810032	2.19111566127811e-07	0.000122227735304964
NC_064036.1	7278711	7278961	peak18443	.	*	7.39170946555698	0.000858923216293222	0.0392588157098294
NC_064036.1	7310856	7311106	peak18464	.	*	1.54561811551198	0.000133360756170496	0.0126506490111172
NC_064036.1	7319304	7319554	peak18475	.	*	4.69103035362208	8.37144998512097e-09	8.93367171310721e-06
NC_064036.1	7418637	7418887	peak18510	.	*	2.94818272285941	4.16431531360812e-05	0.0056263338312334
NC_064036.1	7423592	7423842	peak18517	.	*	7.38002903588066	0.000495594172156161	0.027839548803352
NC_064036.1	7725671	7725921	peak18663	.	*	2.17280368962955	1.76212607034737e-05	0.00314345817694076
NC_064036.1	7826368	7826618	peak18688	.	*	1.84888295759233	0.000615024577423209	0.0327689723111292
NC_064036.1	7884277	7884527	peak18718	.	*	1.55851180064278	0.00114393321955316	0.0494611736280547
NC_064036.1	8512255	8512505	peak18972	.	*	7.26177639341295	0.000165769413687865	0.013902351944752
NC_064036.1	9824746	9824996	peak19413	.	*	2.78820431103068	1.06592955554725e-05	0.00217658604799061
NC_064036.1	9906280	9906530	peak19447	.	*	9.23138136505996	4.68199239183397e-08	3.51789620183982e-05
NC_064036.1	9907135	9907385	peak19449	.	*	4.79592831275364	3.97272421004637e-06	0.00102641254204405
NC_064036.1	9907888	9908138	peak19450	.	*	4.06614427307308	2.18769332185611e-07	0.000122227735304964
NC_064036.1	10040343	10040593	peak19494	.	*	6.86094763005002	0.000858923216293222	0.0392588157098294
NC_064036.1	10410544	10410794	peak19686	.	*	4.45916590949705	2.17546005197084e-07	0.000122227735304964
NC_064036.1	10547896	10548146	peak19733	.	*	3.5969775583991	0.000104573720867579	0.0102669084831511
NC_064036.1	10931365	10931615	peak19922	.	*	4.71695828985642	0.000241058413082012	0.0185476438755286
NC_064036.1	11058676	11058926	peak19981	.	*	2.79699591750935	6.62688710229253e-07	0.000275685991463394
NC_064036.1	11277079	11277329	peak20086	.	*	4.44602281888777	0.000715742527491473	0.0374577009732105
NC_064036.1	11447718	11447968	peak20163	.	*	4.6337449023804	5.56216151344654e-07	0.000243788214810192
NC_064036.1	11449258	11449508	peak20166	.	*	2.0596779550181	4.88035214566298e-05	0.00612275246450816
NC_064036.1	11454036	11454286	peak20171	.	*	1.43346700850178	3.69512401996698e-06	0.000971738436022318
NC_064036.1	11672464	11672714	peak20227	.	*	3.22006910896388	0.000351187628182226	0.0228439485985601
NC_064036.1	11981223	11981473	peak20352	.	*	2.5031148300057	0.000584914432491078	0.0313233376887622
NC_064036.1	12377394	12377644	peak20544	.	*	2.03055855076847	8.47200663190347e-07	0.000333597719964481
NC_064036.1	12377832	12378082	peak20546	.	*	2.03669149805328	4.3475060734411e-06	0.00111444807399873
NC_064036.1	13451002	13451252	peak20954	.	*	4.24974930866609	1.36098177431769e-08	1.31861226276459e-05
NC_064036.1	13743137	13743387	peak21104	.	*	2.61099902087213	9.08880395769818e-09	9.56064272315925e-06
NC_064036.1	14040170	14040420	peak21244	.	*	4.54715447351371	4.81494644055059e-05	0.0061128235552328
NC_064036.1	14596689	14596939	peak21450	.	*	7.38637340206411	0.000495594172156161	0.027839548803352
NC_064036.1	14652190	14652440	peak21470	.	*	1.37313303772785	0.000962964390544175	0.042234496633428
NC_064036.1	15129813	15130063	peak21655	.	*	2.34026480020286	4.21411835202953e-05	0.00567280421815982
NC_064036.1	15226264	15226514	peak21704	.	*	1.65241394574522	0.000749992787727739	0.0381124699320527
NC_064036.1	15230486	15230736	peak21713	.	*	2.65130782362796	7.52457477423977e-05	0.00830681467655729
NC_064036.1	15532674	15532924	peak21874	.	*	2.41480330726534	0.000940233427472339	0.0416058866186959
NC_064036.1	16005283	16005533	peak22007	.	*	7.72992902084239	0.000858923216293222	0.0392588157098294
NC_064036.1	16544123	16544373	peak22160	.	*	7.57760223131205	0.000858923216293222	0.0392588157098294
NC_064036.1	17104531	17104781	peak22324	.	*	8.19708348259722	5.56749604648253e-05	0.00654883392790247
NC_064036.1	17202103	17202353	peak22374	.	*	2.45961512625784	0.000311086955028985	0.0208431090505953
NC_064036.1	17453110	17453360	peak22449	.	*	2.94110475768183	3.75287738842459e-05	0.00518460363263145
NC_064036.1	17454648	17454898	peak22451	.	*	4.23824086861212	3.30923686511937e-18	8.12241157753998e-14
NC_064036.1	17750850	17751100	peak22558	.	*	4.60633657351034	4.70286097668502e-06	0.00119000159847844
NC_064036.1	18254078	18254328	peak22718	.	*	4.48766517460218	0.000418537718021678	0.0264537393380328
NC_064036.1	18971952	18972202	peak22871	.	*	2.61893729733286	0.000211709089036722	0.0166853884654672
NC_064036.1	19029083	19029333	peak22890	.	*	2.75016389611139	2.42897838870413e-05	0.00390704476101214
NC_064036.1	19516171	19516421	peak23080	.	*	4.46234307048014	0.000710206360728036	0.0373805111978901
NC_064037.1	1043207	1043457	peak23422	.	*	8.15918996963927	0.000858923216293222	0.0392588157098294
NC_064037.1	1043520	1043770	peak23423	.	*	3.58116804712229	1.45168342105769e-07	8.76174237919362e-05
NC_064037.1	1232018	1232268	peak23518	.	*	2.32232377687267	0.000125468824052368	0.0120453342767563
NC_064037.1	1776313	1776563	peak23737	.	*	8.76972010419898	2.40898948936035e-07	0.00012761405184141
NC_064037.1	2518076	2518326	peak24020	.	*	3.84486433558347	0.000726935346038902	0.0377483478633488
NC_064037.1	4290910	4291160	peak24673	.	*	5.74496327120618	0.00041044857784351	0.0262808439834165
NC_064037.1	4294888	4295138	peak24679	.	*	4.19809618260751	3.3043062447258e-06	0.000928661397038702
NC_064037.1	4740936	4741186	peak24847	.	*	1.41593319356114	0.00100170197483921	0.0436445699498879
NC_064037.1	5004190	5004440	peak24948	.	*	3.19993643033282	1.45284178891795e-05	0.00282265309459589
NC_064037.1	5013828	5014078	peak24960	.	*	5.33701083793938	0.000242956327819103	0.0185730178066618
NC_064037.1	5015076	5015326	peak24962	.	*	8.02660211414036	0.000286437841762626	0.0196454310576259
NC_064037.1	5026829	5027079	peak24971	.	*	4.26564832777204	0.00010157721675965	0.0100666713040109
NC_064037.1	5854641	5854891	peak25284	.	*	3.63133747864708	0.000197491059955453	0.0158066655099101
NC_064037.1	5881423	5881673	peak25308	.	*	6.88463014392434	0.000495594172156161	0.027839548803352
NC_064037.1	6296451	6296701	peak25485	.	*	1.7148030943308	0.000347723889628436	0.0226787430371127
NC_064037.1	6324368	6324618	peak25505	.	*	6.91690691223256	0.000495594172156161	0.027839548803352
NC_064037.1	6325254	6325504	peak25506	.	*	7.9476097381711	0.000858923216293222	0.0392588157098294
NC_064037.1	6595046	6595296	peak25615	.	*	1.83420730062228	5.00960630728932e-05	0.00617885009767072
NC_064037.1	6617178	6617428	peak25620	.	*	8.42255051872349	3.66556629807221e-06	0.000967420461620966
NC_064037.1	6618378	6618628	peak25623	.	*	6.13111013488293	0.000408848374013957	0.0262808439834165
NC_064037.1	7684913	7685163	peak26039	.	*	6.69375120517547	3.90288717992337e-08	3.12634485199367e-05
NC_064037.1	8077050	8077300	peak26160	.	*	3.99365344075866	1.0044788649554e-06	0.000387245009121079
NC_064037.1	8513857	8514107	peak26305	.	*	2.38761754039043	1.13904701152167e-10	2.34674711176979e-07
NC_064037.1	8514280	8514530	peak26306	.	*	1.72913729667709	4.52764749718982e-05	0.00595337135371563
NC_064037.1	8515022	8515272	peak26307	.	*	2.50683546010059	2.26634285671693e-18	8.12241157753998e-14
NC_064037.1	8515487	8515737	peak26308	.	*	1.70044417843175	4.51755034436567e-05	0.00595072096703081
NC_064037.1	8679724	8679974	peak26375	.	*	3.30715342611306	1.11278151507473e-08	1.10727775785152e-05
NC_064037.1	8682822	8683072	peak26380	.	*	2.935227380951	4.35887015932359e-06	0.00111444807399873
NC_064037.1	8824993	8825243	peak26425	.	*	2.85281839764924	2.06694653003411e-06	0.000658260987774495
NC_064037.1	8826532	8826782	peak26427	.	*	8.34249952628841	0.000495594172156161	0.027839548803352
NC_064037.1	9542343	9542593	peak26696	.	*	7.53765141812985	0.000858923216293222	0.0392588157098294
NC_064037.1	10163234	10163484	peak26904	.	*	5.00727285170577	0.000242956327819103	0.0185730178066618
NC_064037.1	11608430	11608680	peak27417	.	*	7.53814214401702	0.000286437841762626	0.0196454310576259
NC_064037.1	12749055	12749305	peak27793	.	*	3.03534699608085	7.17169464674034e-05	0.008050008591739
NC_064037.1	13626901	13627151	peak28087	.	*	2.75413672224666	0.000963226194555094	0.042234496633428
NC_064037.1	13628719	13628969	peak28090	.	*	2.14126043686408	0.000604947553738288	0.0322787740376559
NC_064037.1	15878465	15878715	peak28822	.	*	7.50369672678626	0.000165769413687865	0.013902351944752
NC_064037.1	15879979	15880229	peak28824	.	*	2.17307167127137	3.48869966439242e-05	0.00488004723745803
NC_064037.1	15880707	15880957	peak28826	.	*	3.82411137051978	8.38921951883439e-05	0.00896562830261033
NC_064037.1	15886719	15886969	peak28835	.	*	8.3567878458088	9.6032191616698e-05	0.00956865277064133
NC_064037.1	15887563	15887813	peak28837	.	*	2.476871793444	0.000953351212098036	0.0419600151888289
NC_064037.1	15888373	15888623	peak28838	.	*	4.17785405632159	2.52756317284739e-08	2.1895833725817e-05
NC_064037.1	15888889	15889139	peak28839	.	*	5.06615986099146	2.64783712313712e-09	3.61057108750146e-06
NC_064037.1	15894316	15894566	peak28849	.	*	3.88787153608285	3.44440429066006e-08	2.84972208470183e-05
NC_064037.1	15897517	15897767	peak28856	.	*	2.23171509097762	0.000898542642003404	0.0402453095506561
NC_064037.1	17102025	17102275	peak29222	.	*	7.01008514117769	3.08550474509816e-06	0.000908792225602232
NC_064037.1	17233582	17233832	peak29261	.	*	6.54205975977553	8.03215038417076e-05	0.00877506470902121
NC_064037.1	17347252	17347502	peak29313	.	*	2.67441332158048	0.000953351786007969	0.0419600151888289
NC_064037.1	17641003	17641253	peak29437	.	*	3.83315750063769	0.000507916610475742	0.0282690337836514
NC_064038.1	3055957	3056207	peak30204	.	*	7.13381996285202	0.000858923216293222	0.0392588157098294
NC_064038.1	3481603	3481853	peak30325	.	*	1.73198438743104	0.00109335317253949	0.0474134084256614
NC_064038.1	3976656	3976906	peak30517	.	*	1.43541514228899	2.09556572867528e-05	0.00345975082657569
NC_064038.1	4468213	4468463	peak30699	.	*	1.17603388741996	0.000100274182651297	0.00996435784796982
NC_064038.1	4633696	4633946	peak30786	.	*	7.42895575211215	0.000495594172156161	0.027839548803352
NC_064038.1	4742013	4742263	peak30811	.	*	3.90330186962416	0.000729758845045191	0.0377883704613626
NC_064038.1	5840445	5840695	peak31153	.	*	2.37552455216069	0.000207664785764864	0.0164421385322688
NC_064038.1	5840772	5841022	peak31154	.	*	2.3140404687742	7.80043640426324e-05	0.00859846308669939
NC_064038.1	5897235	5897485	peak31209	.	*	3.06718522672817	0.000552322010812013	0.0299923886018671
NC_064038.1	6296151	6296401	peak31423	.	*	2.73337519372435	0.000741155020777062	0.0378617060576261
NC_064038.1	6299944	6300194	peak31431	.	*	3.32943603208004	0.000550541080873238	0.0299177431358081
NC_064038.1	6383829	6384079	peak31444	.	*	7.25393102433724	0.000165769413687865	0.013902351944752
NC_064038.1	6448844	6449094	peak31472	.	*	7.59997531996495	0.000286437841762626	0.0196454310576259
NC_064038.1	7063860	7064110	peak31638	.	*	6.08312015838235	0.000138866952514629	0.0129434546600788
NC_064038.1	7064650	7064900	peak31640	.	*	2.9994125254704	0.000335295019606373	0.0220635509148308
NC_064038.1	7065120	7065370	peak31641	.	*	6.2296113701462	1.77480999108004e-06	0.000599478710473337
NC_064038.1	7072904	7073154	peak31657	.	*	1.17402263548952	3.51000974062604e-06	0.000967420461620966
NC_064038.1	7526789	7527039	peak31773	.	*	1.9509105168918	3.02445644039794e-07	0.000155736241630952
NC_064038.1	7575938	7576188	peak31783	.	*	8.28920579160066	3.22956496886401e-05	0.00454695577279794
NC_064038.1	7851522	7851772	peak31855	.	*	4.93761956065326	9.54017490074064e-06	0.00204155815881193
NC_064038.1	8261497	8261747	peak32011	.	*	3.82474672968617	5.69482963075591e-06	0.00136147105529572
NC_064038.1	8688571	8688821	peak32128	.	*	3.15896746876327	1.84309653381718e-11	4.37788936035788e-08
NC_064038.1	8689974	8690224	peak32129	.	*	7.04653890810945	0.000858923216293222	0.0392588157098294
NC_064038.1	8690546	8690796	peak32131	.	*	9.05544450764719	4.15499041453467e-07	0.000191217852614904
NC_064038.1	9052240	9052490	peak32237	.	*	1.7583699540663	0.000781686097330652	0.0392588157098294
NC_064038.1	9139547	9139797	peak32284	.	*	7.35791249880103	0.000165769413687865	0.013902351944752
