seqnames	start	end	peak	score	strand	Log2FC	Pval	FDR
NC_064034.1	19733097	19733347	peak6901	.	*	3.13388496761693	7.06075877453229e-05	0.00546427429445041
NC_064034.1	20036293	20036543	peak7028	.	*	3.14746645679023	0.000867872019851587	0.0319351868535581
NC_064034.1	20219923	20220173	peak7095	.	*	2.68121026442545	0.000892400058898118	0.032401572916482
NC_064034.1	21044360	21044610	peak7353	.	*	1.11945619058894	0.00131573223969115	0.0437460965080285
NC_064034.1	21148572	21148822	peak7422	.	*	8.46286069557057	1.74304377790854e-09	1.34756651185418e-06
NC_064034.1	21154651	21154901	peak7427	.	*	1.7451263356741	0.00151865091295663	0.0464938014303499
NC_064034.1	21159928	21160178	peak7434	.	*	2.29722958395144	0.000307853007807203	0.0153401390049139
NC_064034.1	21169230	21169480	peak7437	.	*	4.24534292207859	0.000172278597333987	0.010277364990451
NC_064034.1	21432614	21432864	peak7544	.	*	2.72423435238922	0.0001080757041537	0.0073724583284455
NC_064034.1	21464888	21465138	peak7557	.	*	1.53259500365693	0.000724093500565381	0.028961694484453
NC_064034.1	21504986	21505236	peak7582	.	*	1.64253131706414	8.97742931313977e-05	0.00647610258971811
NC_064034.1	21586137	21586387	peak7609	.	*	4.0186192553437	0.000425195171206253	0.0197353474916823
NC_064034.1	21856404	21856654	peak7718	.	*	3.263438448682	0.000325652674287537	0.0159263925780317
NC_064035.1	927373	927623	peak7831	.	*	3.91820297877212	0.000502698285262991	0.0219609140168144
NC_064035.1	999153	999403	peak7850	.	*	2.44188094458428	5.29969028638672e-07	0.000127156017285099
NC_064035.1	999864	1000114	peak7852	.	*	1.11490727697302	0.00101094016442889	0.0353958546683708
NC_064035.1	1072919	1073169	peak7866	.	*	1.42655010551598	0.000162630076688118	0.00996092692035261
NC_064035.1	1482168	1482418	peak8017	.	*	3.06095103424947	1.30938912207553e-05	0.00148912369428554
NC_064035.1	1754527	1754777	peak8146	.	*	1.21969001566551	8.04218181997696e-05	0.00597604380715919
NC_064035.1	2015826	2016076	peak8215	.	*	2.46268778957808	7.62526320571944e-07	0.00016870378322004
NC_064035.1	2016180	2016430	peak8216	.	*	2.55252880222922	0.000340992429135516	0.0165182775577051
NC_064035.1	2016587	2016837	peak8217	.	*	3.30597677497988	4.22282201492871e-08	1.75655625749246e-05
NC_064035.1	2018756	2019006	peak8222	.	*	1.08041427767428	1.18055269908565e-05	0.00136080033859364
NC_064035.1	2179617	2179867	peak8291	.	*	1.93016692850107	0.00127800652530784	0.0425842679294782
NC_064035.1	2206923	2207173	peak8305	.	*	1.42543746359122	0.000123548340047685	0.0080732255787627
NC_064035.1	2328215	2328465	peak8350	.	*	1.65775944465058	0.000486057579955547	0.0217747735442717
NC_064035.1	2437468	2437718	peak8393	.	*	1.62445858074053	0.000267265185406474	0.0142550123767531
NC_064035.1	2506638	2506888	peak8433	.	*	2.14974026615645	3.09008475258557e-09	2.11168666779816e-06
NC_064035.1	2625595	2625845	peak8489	.	*	3.97427773733835	2.05993476129123e-05	0.00213635889918303
NC_064035.1	2753981	2754231	peak8529	.	*	1.75135387771079	3.41331520575533e-05	0.00309903107020287
NC_064035.1	2754811	2755061	peak8530	.	*	1.34073823767436	0.00126612031689446	0.0423583869173766
NC_064035.1	2755065	2755315	peak8531	.	*	1.81259319275949	2.18898193664346e-08	1.06713566539374e-05
NC_064035.1	2781271	2781520	peak8537	.	*	2.99630087884264	0.000564383422784464	0.0237475417334125
NC_064035.1	2889667	2889917	peak8571	.	*	2.22003012388862	3.67990913355282e-07	9.62337830181506e-05
NC_064035.1	2891590	2891840	peak8573	.	*	3.08857476185117	7.23374492112976e-05	0.0055365636877343
NC_064035.1	3193610	3193860	peak8651	.	*	7.55253137427739	0.000286487360148681	0.014598648183129
NC_064035.1	3226784	3227033	peak8668	.	*	2.74760888511545	0.00149609719292063	0.0461913535221066
NC_064035.1	3368644	3368894	peak8742	.	*	2.0403877482489	0.00105951178602587	0.0369780725393745
NC_064035.1	3503756	3504006	peak8815	.	*	1.9693725477047	2.94450304954283e-07	8.03663049129076e-05
NC_064035.1	3505601	3505851	peak8818	.	*	2.40840108015073	0.000591083145624464	0.0246005012505738
NC_064035.1	3601809	3602059	peak8882	.	*	2.94179566278651	1.4059119194005e-11	3.29495335205917e-08
NC_064035.1	3643099	3643349	peak8912	.	*	3.49696504519382	9.67148291685907e-11	1.32184992766171e-07
NC_064035.1	3913277	3913527	peak8989	.	*	1.23473125199955	0.000168886635410904	0.0101223534072669
NC_064035.1	3913775	3914025	peak8990	.	*	2.04499142626443	1.32693912115162e-07	4.28528550441784e-05
NC_064035.1	4088141	4088391	peak9054	.	*	2.82741250509155	0.000181825727371059	0.0106723388919948
NC_064035.1	4582665	4582915	peak9249	.	*	1.49698711256486	0.00133573870047223	0.0442958269743256
NC_064035.1	4586052	4586302	peak9252	.	*	2.47433340425222	1.06230895157041e-07	3.59765497943788e-05
NC_064035.1	4586204	4586453	peak9253	.	*	1.16310959098973	0.00024118533538032	0.0132328625084867
NC_064035.1	4587643	4587893	peak9255	.	*	7.54878156218704	0.000165802880876548	0.00996092692035261
NC_064035.1	4588056	4588306	peak9256	.	*	4.08847903913245	3.02630468867558e-12	9.65113784424383e-09
NC_064035.1	4871790	4872040	peak9322	.	*	4.79497884512507	8.05501854306429e-07	0.000174650144263188
NC_064035.1	4872886	4873136	peak9324	.	*	2.54499293724709	7.18669795163019e-05	0.00553237621091263
NC_064035.1	4891911	4892161	peak9339	.	*	8.39064630108385	8.09377325038246e-08	2.88131127739517e-05
NC_064035.1	4921337	4921587	peak9353	.	*	2.66226180624058	0.000119484859074618	0.00790417644239683
NC_064035.1	5040345	5040595	peak9394	.	*	3.83356018886823	0.00145034103943408	0.0461913535221066
NC_064035.1	5042884	5043134	peak9398	.	*	2.72290385075281	0.000122307754932336	0.00803535703606106
NC_064035.1	5043278	5043528	peak9399	.	*	3.81728497982063	9.03740959107068e-11	1.28093565792846e-07
NC_064035.1	5044296	5044546	peak9401	.	*	4.79152839236168	0.000490404470054658	0.0217747735442717
NC_064035.1	5044642	5044892	peak9402	.	*	4.11432746097536	0.000143348582464803	0.00900790128918532
NC_064035.1	5047469	5047719	peak9407	.	*	1.39585559818562	2.12124540731397e-08	1.0407428268269e-05
NC_064035.1	5049282	5049532	peak9410	.	*	1.93334875551366	0.000975143743143536	0.0343667306219092
NC_064035.1	5050448	5050698	peak9412	.	*	2.69924777962105	3.01714329971385e-12	9.65113784424383e-09
NC_064035.1	5050806	5051056	peak9413	.	*	3.87786313967717	0.000247815509275199	0.0133949883113737
NC_064035.1	5067694	5067944	peak9434	.	*	2.18697537182893	0.000775867639295132	0.0303751188625938
NC_064035.1	5068209	5068459	peak9435	.	*	4.00234463285441	0.000828297924719469	0.0317011813706234
NC_064035.1	5081404	5081653	peak9452	.	*	4.23679688577278	0.00124408169321935	0.0420209729195157
NC_064035.1	5081577	5081827	peak9453	.	*	7.91889314635906	0.000286487360148681	0.014598648183129
NC_064035.1	5227226	5227476	peak9495	.	*	8.23207285521941	1.87474211607107e-05	0.00195489117274997
NC_064035.1	5247017	5247267	peak9501	.	*	4.74124177696399	3.21429368020293e-06	0.000519020273618927
NC_064035.1	5266632	5266882	peak9513	.	*	4.81419714434765	0.000243970533481297	0.0132767355934858
NC_064035.1	5380421	5380671	peak9586	.	*	1.6075488782635	0.000620629176040881	0.0256904899274294
NC_064035.1	5383572	5383822	peak9593	.	*	2.04931896165077	2.15240803957839e-05	0.00221424594379791
NC_064035.1	5392371	5392621	peak9601	.	*	2.75166212810582	2.92952318534026e-06	0.000484276124318732
NC_064035.1	5392796	5393046	peak9602	.	*	3.1237186856021	6.07339264303214e-06	0.00083455175244595
NC_064035.1	5393140	5393390	peak9603	.	*	2.86245161753452	2.90174278185771e-08	1.30643287669309e-05
NC_064035.1	5393972	5394222	peak9605	.	*	1.59325325447114	0.00130699446488849	0.043474464299711
NC_064035.1	5394569	5394819	peak9606	.	*	2.04659162615856	4.05472606165788e-10	3.97872593983552e-07
NC_064035.1	5394973	5395223	peak9607	.	*	2.65468343339563	1.1034030365088e-10	1.40753769347184e-07
NC_064035.1	5788614	5788864	peak9793	.	*	1.55278486718275	0.00164446121563287	0.0490314657273504
NC_064035.1	5825713	5825963	peak9810	.	*	3.02996788020433	0.000488847943262347	0.0217747735442717
NC_064035.1	6066368	6066618	peak9895	.	*	6.91036241701274	0.000495666563930807	0.0217747735442717
NC_064035.1	6358557	6358807	peak9984	.	*	2.25544045484942	0.000130239785803323	0.00841916615355975
NC_064035.1	6637492	6637742	peak10081	.	*	4.12651352068128	0.000721452552042745	0.0289253721468034
NC_064035.1	6639841	6640091	peak10085	.	*	8.21756718643545	1.87474211607107e-05	0.00195489117274997
NC_064035.1	6640162	6640412	peak10086	.	*	3.19981831213008	6.6456930745692e-09	3.97381294172951e-06
NC_064035.1	6714746	6714996	peak10117	.	*	3.74611723762624	0.000425195171206253	0.0197353474916823
