gene	og	name	ID_JGI_Vienna
Nvec_vc1.1_XM_048727419.1	Nvec_NVE20069:HG.Unclassified	""	Nvec_NVE20069
Nvec_vc1.1_XM_048732394.1	Nvec_NVE20360:HG.Unclassified	""	Nvec_NVE20360
Nvec_vc1.1_XM_048732738.1	Nvec_NVE20582:HG.Unclassified	""	Nvec_NVE20582
Nvec_vc1.1_XM_048720504.1	adh.fibronectin.HG9.1:like:Csf3r		Nvec_NVE20652
Nvec_vc1.1_XM_032383871.2	adh.Integrin_alpha.HG1.0:Gm49368/Itga1/Itga2/Itga2b/Itga3/Itga4/Itga5/Itga6/Itga7/Itga8/Itga9/Itga10/Itga11/Itgad/Itgae/Itgal/Itgam/Itgav/Itgax	Gm49368/Itga1/Itga10/Itga11/Itga2/Itga4/Itga9/Itgad/Itgae/Itgal/Itgam/Itgax	Nvec_NVE20681
Nvec_vc1.1_XM_048724742.1	Nvec_NVE20788:HG.Unclassified	""	Nvec_NVE20788
Nvec_vc1.1_XM_048729452.1	Nvec_NVE20921:HG.Unclassified	""	Nvec_NVE20921
Nvec_vc1.1_XM_048722132.1	adh.Collagen.HG4.0:NA		Nvec_NVE21805
Nvec_vc1.1_XM_032383171.2	Nvec_NVE21880:HG.Unclassified	""	Nvec_NVE21880
Nvec_vc1.1_XM_048733726.1	adh.Laminin.HG15.0:Lrba/Nbea	Lrba/Nbea	Nvec_NVE21985
Nvec_vc1.1_XM_048720906.1	adh.Collagen.HG5.1:like:Fcna/Fcnb		Nvec_NVE22260
Nvec_vc1.1_XM_032372522.2	Nvec_NVE22356:HG.Unclassified	""	Nvec_NVE22356
Nvec_vc1.1_XM_032382759.2	adh.CD20.HG1.1:Ms4a1/Ms4a2/Ms4a3/Ms4a4a/Ms4a4b/Ms4a4c/Ms4a4d/Ms4a5/Ms4a6b/Ms4a6c/Ms4a6d/Ms4a7/Ms4a8a/Ms4a12/Ms4a13/Ms4a14/Ms4a15/Ms4a18/Ms4a19/Tmem176a/Tmem176b	Ms4a1/Ms4a12/Ms4a13/Ms4a14/Ms4a15/Ms4a18/Ms4a19/Ms4a2/Ms4a3/Ms4a4a/Ms4a4b/Ms4a4c/Ms4a4d/Ms4a5/Ms4a6b/Ms4a6c/Ms4a6d/Ms4a7/Ms4a8a/Tmem176a/Tmem176b	Nvec_NVE22718
Nvec_vc1.1_XM_032382761.2	adh.fibronectin.HG27.0:Lrrn3/Lrrn4/Lrrn4cl	Lrrn3/Lrrn4/Lrrn4cl	Nvec_NVE22738
Nvec_vc1.1_XM_032375078.2	adh.Integrin_beta.HG1.1:Itgb1/Itgb2/Itgb2l/Itgb3/Itgb4/Itgb5/Itgb6/Itgb7/Itgb8	Itgb1/Itgb2/Itgb2l/Itgb3/Itgb4/Itgb5/Itgb6/Itgb7/Itgb8	Nvec_NVE22909
Nvec_vc1.1_XM_032379013.2	adh.fibronectin.HG2.18:like:Boc/Cdon/Fnd3c2/Fndc3a/Fndc3b/Fndc3c1/Kalrn/Robo1/Robo2/Robo3		Nvec_NVE2320
Nvec_vc1.1_XM_048732690.1	adh.Laminin.HG29.0:NA		Nvec_NVE2346
Nvec_vc1.1_XM_048720034.1	adh.Laminin.HG4.0:Adgrd1		Nvec_NVE24094
Nvec_vc1.1_XM_048723137.1	Nvec_NVE2419:HG.Unclassified	""	Nvec_NVE2419
Nvec_vc1.1_XM_048729427.1	Nvec_NVE24258:HG.Unclassified	""	Nvec_NVE24258
Nvec_vc1.1_XM_032381894.2	adh.Laminin.HG7.2:NA		Nvec_NVE24261
Nvec_vc1.1_XM_048725831.1	adh.Laminin.HG1.45:like:Hspg2		Nvec_NVE24825
Nvec_vc1.1_XM_048732730.1	Nvec_NVE25162:HG.Unclassified	""	Nvec_NVE25162
Nvec_vc1.1_XM_048732730.1	Nvec_NVE25403:HG.Unclassified	""	Nvec_NVE25403
Nvec_vc1.1_XM_048726592.1	Nvec_NVE25676:HG.Unclassified	""	Nvec_NVE25676
Nvec_vc1.1_XM_048726927.1	adh.Laminin.HG4.12:like:Adgrd1		Nvec_NVE257
Nvec_vc1.1_XM_032378651.2	Nvec_NVE2580:HG.Unclassified	""	Nvec_NVE2580
Nvec_vc1.1_XM_032380853.2	adh.Lectin_C.HG66.0:NA		Nvec_NVE25816
Nvec_vc1.1_XM_048734354.1	adh.fibronectin.HG6.2:Bsph1/Bsph2/Igf2r/Ly75/Mmp2/Mmp9/Mrc1/Mrc2/Pla2r1/Sel1l		Nvec_NVE25900
Nvec_vc1.1_XM_048733120.1	adh.immunoglobin.HG139.1:NA		Nvec_NVE2737
Nvec_vc1.1_XM_032364508.2	adh.fibronectin.HG6.2:Bsph1/Bsph2/Igf2r/Ly75/Mmp2/Mmp9/Mrc1/Mrc2/Pla2r1/Sel1l	Igf2r/Ly75/Mmp2/Mmp9/Mrc1/Mrc2/Pla2r1/Sel1l	Nvec_NVE2958
Nvec_vc1.1_XM_032378353.2	adh.DAG1.HG1.4:like:Dag1		Nvec_NVE3213
Nvec_vc1.1_XM_001635867.3	Nvec_NVE3429:HG.Unclassified	""	Nvec_NVE3429
Nvec_vc1.1_XM_048723516.1	Nvec_NVE3612:HG.Unclassified	""	Nvec_NVE3612
Nvec_vc1.1_XM_048723516.1	Nvec_NVE3613:HG.Unclassified	""	Nvec_NVE3613
Nvec_vc1.1_XM_048732614.1	Nvec_NVE4149:HG.Unclassified	""	Nvec_NVE4149
Nvec_vc1.1_XM_048724413.1	Nvec_NVE4194:HG.Unclassified	""	Nvec_NVE4194
Nvec_vc1.1_XM_032377572.2	adh.Collagen.HG32.1:NA		Nvec_NVE4226
Nvec_vc1.1_XM_032364155.2	Nvec_NVE4723;Nvec_NVE4723:HG.Unclassified	""	Nvec_NVE4723
Nvec_vc1.1_XM_048732828.1	Nvec_NVE5696:HG.Unclassified	""	Nvec_NVE5696
Nvec_NVE5804	adh.fibronectin.HG2.43:Ncam1/Ncam2		Nvec_NVE5804
Nvec_vc1.1_XM_048732213.1	adh.fibronectin.HG2.8:like:Boc/Cdon/Epor/Fnd3c2/Fndc3a/Fndc3b/Fndc3c1/Igfn1/Igsf9/Igsf9b/Kalrn/Mertk/Mybpc1/Mybpc2/Mybpc3/Mybph/Mybphl/Mylk/Myom1/Myom2/Myom3/Ncam1/Ncam2/Nphs1/Obscn/Robo1/Robo2/Robo3/Trim9/Trim42/Trim67/Ttn		Nvec_NVE618
Nvec_vc1.1_XM_048732210.1	Nvec_NVE620:HG.Unclassified	""	Nvec_NVE620
Nvec_vc1.1_XM_032363803.2	Nvec_NVE6249:HG.Unclassified	""	Nvec_NVE6249
Nvec_vc1.1_XM_048727284.1	adh.Laminin.HG2.14:Npcd/Nptx1/Nptx2/Nptxr	Npcd/Nptx1/Nptx2/Nptxr	Nvec_NVE6276
Nvec_vc1.1_XM_032376197.2	adh.Laminin.HG2.10:like:Npcd/Nptx1/Nptx2/Nptxr/Ptx3/Svep1		Nvec_NVE6475
Nvec_vc1.1_XM_048731026.1	Nvec_NVE7035:HG.Unclassified	""	Nvec_NVE7035
Nvec_vc1.1_XM_032375692.2	adh.Laminin.HG2.4:like:Apcs/Crp/Npcd/Nptx1/Nptx2/Nptxr/Ptx3/Ptx4/Svep1		Nvec_NVE7139
Nvec_vc1.1_XM_048730610.1	Nvec_NVE7200:HG.Unclassified	""	Nvec_NVE7200
Nvec_vc1.1_XM_048732345.1	adh.fibronectin.HG2.33:Igsf9/Igsf9b	Igsf9/Igsf9b	Nvec_NVE7894
Nvec_vc1.1_XM_032367401.2	adh.Collagen.HG6.3:NA		Nvec_NVE8117
Nvec_vc1.1_XM_032363431.2	adh.fibronectin.HG2.28:like:Epor/Igsf9/Igsf9b/Ncam1/Ncam2/Nphs1/Trim42		Nvec_NVE8391
Nvec_vc1.1_XM_048732448.1	Nvec_NVE8407:HG.Unclassified	""	Nvec_NVE8407
Nvec_NVE8410	Nvec_NVE8410:HG.Unclassified	""	Nvec_NVE8410
Nvec_vc1.1_XM_048725163.1	adh.fibronectin.HG13.0:Epha1/Epha2/Epha3/Epha4/Epha5/Epha6/Epha7/Epha8/Epha10/Ephb1/Ephb2/Ephb4/Ephb6	Epha1/Epha10/Epha2/Epha3/Epha4/Epha5/Epha6/Epha7/Epha8/Ephb1/Ephb2/Ephb4/Ephb6	Nvec_NVE9062
Nvec_vc1.1_XM_032363026.2	adh.Collagen.HG28.0:NA		Nvec_NVE9976
Nvec_vc1.1_XM_032384174.2	adh.Laminin.HG2.2:like:Apcs/Crp/Npcd/Nptx1/Nptx2/Nptxr/Ptx3/Ptx4/Svep1		Nvec_v1g100150
Nvec_vc1.1_XM_048720504.1	Nvec_v1g100890;Nvec_v1g100890:HG.Unclassified	""	Nvec_v1g100890
Nvec_vc1.1_XM_048731417.1	adh.Laminin.HG6.1:Pappa/Pappa2	Pappa/Pappa2	Nvec_v1g10113
Nvec_vc1.1_XM_048721903.1	adh.Laminin.HG2.0:like:Apcs/Crp/Npcd/Nptx1/Nptx2/Nptxr/Ptx3/Ptx4/Svep1		Nvec_v1g101543
Nvec_vc1.1_XM_032383658.2	Nvec_v1g101677:HG.Unclassified	""	Nvec_v1g101677
Nvec_vc1.1_XM_001633843.3	Nvec_v1g102786:HG.Unclassified	""	Nvec_v1g102786
Nvec_vc1.1_XM_048722875.1	Nvec_v1g103399:HG.Unclassified	""	Nvec_v1g103399
Nvec_vc1.1_XM_048726782.1	Nvec_v1g104479:HG.Unclassified	""	Nvec_v1g104479
Nvec_vc1.1_XM_048726782.1	adh.Laminin.HG2.0:like:Apcs/Crp/Npcd/Nptx1/Nptx2/Nptxr/Ptx3/Ptx4/Svep1		Nvec_v1g104551
Nvec_vc1.1_XM_032382475.2	adh.fibronectin.HG2.20:Trim9/Trim67	Trim67/Trim9	Nvec_v1g104795
Nvec_vc1.1_XM_032382475.2	adh.fibronectin.HG2.20:Trim9/Trim67	Trim67/Trim9	Nvec_v1g104862
Nvec_vc1.1_XM_048721549.1	Nvec_v1g105174:HG.Unclassified	""	Nvec_v1g105174
Nvec_vc1.1_XM_032380377.2	Nvec_v1g10520:HG.Unclassified	""	Nvec_v1g10520
Nvec_vc1.1_XM_032382310.2	adh.EF-hand.HG1.4:Dmd/Drp2/Utrn	Dmd/Drp2/Utrn	Nvec_v1g105253
Nvec_vc1.1_XM_032382310.2	Nvec_v1g105300:HG.Unclassified	""	Nvec_v1g105300
Nvec_vc1.1_XM_032382233.2	Nvec_v1g105427;Nvec_v1g105427:HG.Unclassified	""	Nvec_v1g105427
Nvec_vc1.1_XM_048732880.1	Nvec_v1g106489:HG.Unclassified	""	Nvec_v1g106489
Nvec_vc1.1_XM_032381538.2	Nvec_v1g107177:HG.Unclassified	""	Nvec_v1g107177
Nvec_vc1.1_XM_048725473.1	Nvec_v1g10792:HG.Unclassified	""	Nvec_v1g10792
Nvec_vc1.1_XM_048729790.1	Nvec_v1g108202:HG.Unclassified	""	Nvec_v1g108202
Nvec_vc1.1_XM_048732730.1	Nvec_v1g108506:HG.Unclassified	""	Nvec_v1g108506
Nvec_vc1.1_XM_032381046.2	Nvec_v1g108749:HG.Unclassified	""	Nvec_v1g108749
Nvec_vc1.1_XM_048732905.1	Nvec_v1g108822:HG.Unclassified	""	Nvec_v1g108822
Nvec_vc1.1_XM_032381046.2	Nvec_v1g108927:HG.Unclassified	""	Nvec_v1g108927
Nvec_vc1.1_XM_032380816.2	Nvec_v1g109257:HG.Unclassified	""	Nvec_v1g109257
Nvec_vc1.1_XM_032380600.2	adh.fibronectin.HG43.0:NA		Nvec_v1g109942
Nvec_vc1.1_XM_001631601.3	adh.Collagen.HG4.0:NA		Nvec_v1g110131
Nvec_vc1.1_XM_048733677.1	adh.Laminin.HG7.0:NA		Nvec_v1g110258
Nvec_vc1.1_XM_032380377.2	Nvec_v1g110347:HG.Unclassified	""	Nvec_v1g110347
Nvec_vc1.1_XM_048726263.1	Nvec_v1g110667:HG.Unclassified	""	Nvec_v1g110667
Nvec_vc1.1_XM_048725908.1	adh.Laminin.HG1.19:like:Lama4		Nvec_v1g110991
Nvec_vc1.1_XM_048730092.1	adh.fibronectin.HG13.0:Epha1/Epha2/Epha3/Epha4/Epha5/Epha6/Epha7/Epha8/Epha10/Ephb1/Ephb2/Ephb4/Ephb6	Epha1/Epha10/Epha2/Epha3/Epha4/Epha5/Epha6/Epha7/Epha8/Ephb1/Ephb2/Ephb4/Ephb6	Nvec_v1g111563
Nvec_vc1.1_XM_048730084.1	adh.fibronectin.HG13.0:Epha1/Epha2/Epha3/Epha4/Epha5/Epha6/Epha7/Epha8/Epha10/Ephb1/Ephb2/Ephb4/Ephb6	Epha1/Epha10/Epha2/Epha3/Epha4/Epha5/Epha6/Epha7/Epha8/Ephb1/Ephb2/Ephb4/Ephb6	Nvec_v1g111583
Nvec_vc1.1_XM_032379837.2	adh.Laminin.HG2.9:like:Apcs/Crp/Npcd/Nptx1/Nptx2/Nptxr/Ptx3/Ptx4/Svep1		Nvec_v1g111835
Nvec_vc1.1_XM_048727983.1	Nvec_v1g112664:HG.Unclassified	""	Nvec_v1g112664
Nvec_vc1.1_XM_048722169.1	adh.Collagen.HG4.0:NA		Nvec_v1g112968
Nvec_vc1.1_XM_001630628.3	Nvec_v1g113354:HG.Unclassified	""	Nvec_v1g113354
Nvec_vc1.1_XM_048734142.1	adh.Laminin.HG2.5:Apcs/Crp/Ptx4	Ptx4	Nvec_v1g113368
Nvec_vc1.1_XM_048723104.1	Nvec_v1g113743:HG.Unclassified	""	Nvec_v1g113743
Nvec_vc1.1_XM_048722639.1	adh.Laminin.HG2.5:Apcs/Crp/Ptx4	Apcs/Crp	Nvec_v1g113789
Nvec_vc1.1_XM_048723091.1	adh.Laminin.HG2.5:Apcs/Crp/Ptx4	Apcs/Crp	Nvec_v1g113816
Nvec_v1g113956	Nvec_v1g113956:HG.Unclassified	""	Nvec_v1g113956
Nvec_v1g114239	adh.Laminin.HG2.9:like:Apcs/Crp/Npcd/Nptx1/Nptx2/Nptxr/Ptx3/Ptx4/Svep1		Nvec_v1g114239
Nvec_vc1.1_XM_032378771.2	adh.Collagen.HG6.0:NA		Nvec_v1g114261
Nvec_vc1.1_XM_048733117.1	Nvec_v1g114638:HG.Unclassified	""	Nvec_v1g114638
Nvec_vc1.1_XM_032378393.2	Nvec_v1g115283:HG.Unclassified	""	Nvec_v1g115283
Nvec_vc1.1_XM_032378366.2	Nvec_v1g115371:HG.Unclassified	""	Nvec_v1g115371
Nvec_vc1.1_XM_048726018.1	Nvec_v1g116060:HG.Unclassified	""	Nvec_v1g116060
Nvec_vc1.1_XM_001629550.3	adh.fibronectin.HG6.9:like:F12/Hgfac/Plat		Nvec_v1g116411
Nvec_vc1.1_XM_032377731.2	Nvec_v1g116716:HG.Unclassified	""	Nvec_v1g116716
Nvec_vc1.1_XM_032377728.2	Nvec_v1g116780:HG.Unclassified	""	Nvec_v1g116780
Nvec_vc1.1_XM_001628849.3	adh.Laminin.HG1.14:Lamc1/Lamc2/Lamc3/Ntn1/Ntn3	Ntn1/Ntn3	Nvec_v1g118526
Nvec_vc1.1_XM_001628785.3	Nvec_v1g118814:HG.Unclassified	""	Nvec_v1g118814
Nvec_vc1.1_XM_048730160.1	Nvec_v1g118816:HG.Unclassified	""	Nvec_v1g118816
Nvec_vc1.1_XM_001628791.3	Nvec_v1g118816:HG.Unclassified	""	Nvec_v1g118816
Nvec_vc1.1_XM_048720452.1	Nvec_v1g118913:HG.Unclassified	""	Nvec_v1g118913
Nvec_vc1.1_XM_001628553.3	Nvec_v1g119405:HG.Unclassified	""	Nvec_v1g119405
Nvec_vc1.1_XM_032376695.2	adh.Laminin.HG1.14:Lamc1/Lamc2/Lamc3/Ntn1/Ntn3	Lamc1/Lamc2/Lamc3	Nvec_v1g119462
Nvec_vc1.1_XM_001628432.3	adh.Laminin.HG1.3:like:Agrn/Celsr1/Celsr2/Celsr3/Cntnap1/Cntnap2/Cntnap3/Cntnap4/Cntnap5a/Cntnap5b/Cntnap5c/Crb1/Crb2/Cspg4/Cspg4b/Egflam/Fat4/Hspg2/Lama4/Nrxn1/Nrxn2/Nrxn3/Pros1/Shbg/Slit1/Slit2/Slit3		Nvec_v1g119818
Nvec_vc1.1_XM_048727284.1	adh.Laminin.HG2.9:like:Apcs/Crp/Npcd/Nptx1/Nptx2/Nptxr/Ptx3/Ptx4/Svep1		Nvec_v1g120415
Nvec_vc1.1_XM_048728386.1	Nvec_v1g120490:HG.Unclassified	""	Nvec_v1g120490
Nvec_vc1.1_XM_001627998.3	adh.Collagen.HG3.0:NA		Nvec_v1g121086
Nvec_vc1.1_XM_048731026.1	Nvec_v1g121631:HG.Unclassified	""	Nvec_v1g121631
Nvec_vc1.1_XM_048725035.1	Nvec_v1g121718:HG.Unclassified	""	Nvec_v1g121718
Nvec_vc1.1_XM_048733504.1	adh.Laminin.HG7.0:NA		Nvec_v1g122783
Nvec_vc1.1_XM_001627462.3	Nvec_v1g122785:HG.Unclassified	""	Nvec_v1g122785
Nvec_vc1.1_XM_032375068.2	Nvec_v1g123251:HG.Unclassified	""	Nvec_v1g123251
Nvec_vc1.1_XM_032375078.2	adh.Integrin_beta.HG1.1:Itgb1/Itgb2/Itgb2l/Itgb3/Itgb4/Itgb5/Itgb6/Itgb7/Itgb8	Itgb1/Itgb2/Itgb2l/Itgb3/Itgb4/Itgb5/Itgb6/Itgb7/Itgb8	Nvec_v1g123281
Nvec_vc1.1_XM_032374848.2	Nvec_v1g123737:HG.Unclassified	""	Nvec_v1g123737
Nvec_vc1.1_XM_048731549.1	Nvec_v1g12396:HG.Unclassified	""	Nvec_v1g12396
Nvec_vc1.1_XM_048719694.1	adh.Collagen.HG5.1:like:Fcna/Fcnb;adh.Laminin.HG2.11:like:Npcd/Nptx1/Nptx2/Nptxr/Ptx3/Svep1	""	Nvec_v1g124015
Nvec_vc1.1_XM_048726370.1	adh.fibronectin.HG6.4:like:Bsph1/Bsph2/F12/Hgfac/Igf2r/Ly75/Mmp2/Mmp9/Mrc1/Mrc2/Pla2r1/Plat/Sel1l		Nvec_v1g124247
Nvec_vc1.1_XM_032374578.2	adh.Collagen.HG3.0:NA		Nvec_v1g124455
Nvec_vc1.1_XM_048724529.1	Nvec_v1g124570:HG.Unclassified	""	Nvec_v1g124570
Nvec_vc1.1_XM_048733324.1	adh.Laminin.HG2.18:like:Svep1		Nvec_v1g125015
Nvec_vc1.1_XM_048727478.1	Nvec_v1g12529:HG.Unclassified	""	Nvec_v1g12529
Nvec_vc1.1_XM_032374172.2	Nvec_v1g125819:HG.Unclassified	""	Nvec_v1g125819
Nvec_vc1.1_XM_048731952.1	Nvec_v1g127124:HG.Unclassified	""	Nvec_v1g127124
Nvec_vc1.1_XM_048731958.1	Nvec_v1g127136:HG.Unclassified	""	Nvec_v1g127136
Nvec_vc1.1_XM_048731958.1	adh.Collagen.HG2.1:Col4a1/Col4a2/Col4a3/Col4a4/Col4a5/Col4a6	Col4a1/Col4a2/Col4a3/Col4a4/Col4a5/Col4a6	Nvec_v1g127140
Nvec_vc1.1_XM_048731958.1	Nvec_v1g127144:HG.Unclassified	""	Nvec_v1g127144
Nvec_vc1.1_XM_048733294.1	adh.Laminin.HG2.18:like:Svep1		Nvec_v1g127166
Nvec_vc1.1_XM_048729443.1	Nvec_v1g127187:HG.Unclassified	""	Nvec_v1g127187
Nvec_vc1.1_XM_048729443.1	Nvec_v1g127202:HG.Unclassified	""	Nvec_v1g127202
Nvec_vc1.1_XM_048732643.1	Nvec_v1g127554:HG.Unclassified	""	Nvec_v1g127554
Nvec_vc1.1_XM_048732643.1	Nvec_v1g127555:HG.Unclassified	""	Nvec_v1g127555
Nvec_vc1.1_XM_001625853.3	adh.Collagen.HG55.0:NA		Nvec_v1g128383
Nvec_vc1.1_XM_048730279.1	adh.Collagen.HG55.0:NA		Nvec_v1g128410
Nvec_vc1.1_XM_032373435.2	Nvec_v1g128449:HG.Unclassified	""	Nvec_v1g128449
